"lang","task","contest_num","nickname","solution_exists","try_cnt"
GNU C++14,B - Reposts,10,RoZa,1,0
GNU C++14,B - Reposts,10,dyakin.nikolay,1,3
GNU C++14,B - Reposts,10,plokoon,1,4
GNU C++14,B - Reposts,10,ya_demidova,1,0
GNU C++14,B - Simple sort,1,"8michelle_weiss",1,0
GNU C++14,B - Simple sort,1,Arhimisha,1,0
GNU C++14,B - Simple sort,1,Asd_zxc,1,0
GNU C++14,B - Simple sort,1,EienKotowaru,1,0
GNU C++14,B - Simple sort,1,IMDxD,1,0
GNU C++14,B - Simple sort,1,KernelA,1,0
GNU C++14,B - Simple sort,1,KotikKo,1,2
GNU C++14,B - Simple sort,1,_ctacukoc_,1,0
GNU C++14,B - Simple sort,1,andreiAP,1,0
GNU C++14,B - Simple sort,1,ann_gerasimchik,1,0
GNU C++14,B - Simple sort,1,dyakin.nikolay,1,0
GNU C++14,B - Simple sort,1,garistvlad,1,0
GNU C++14,B - Simple sort,1,kaip,1,0
GNU C++14,B - Simple sort,1,kirillmakarovmain,1,0
GNU C++14,B - Simple sort,1,liza.avsyannik,1,0
GNU C++14,B - Simple sort,1,mirpulatov,1,4
GNU C++14,B - Simple sort,1,siraziev,1,1
GNU C++14,B - Simple sort,1,soslan.tabuev,1,0
GNU C++14,B - Sparse table,7,Artem_Dronov,1,1
GNU C++14,B - Sparse table,7,EienKotowaru,1,0
GNU C++14,B - Sparse table,7,RoZa,1,7
GNU C++14,B - Sparse table,7,Toks,1,3
GNU C++14,B - Sparse table,7,andrey91,1,2
GNU C++14,B - Sparse table,7,dyakin.nikolay,1,10
GNU C++14,B - Sparse table,7,lKoteuka,1,3
GNU C++14,B - Sparse table,7,plokoon,1,0
GNU C++14,B - Sparse table,7,soslan.tabuev,1,5
GNU C++14,B - Turtle and Money,6,"8michelle_weiss",1,1
GNU C++14,B - Turtle and Money,6,EienKotowaru,1,0
GNU C++14,B - Turtle and Money,6,RoZa,1,0
GNU C++14,B - Turtle and Money,6,dyakin.nikolay,1,4
GNU C++14,B - Turtle and Money,6,heaphop,1,0
GNU C++14,B - Turtle and Money,6,plokoon,1,0
GNU C++14,B - Turtle and Money,6,soslan.tabuev,1,2
GNU C++14,B - Кратчайший путь,11,Asd_zxc,1,1
GNU C++14,B - Кратчайший путь,11,RoZa,1,17
GNU C++14,B - Кратчайший путь,11,andrey91,1,0
GNU C++14,B - Кратчайший путь,11,dyakin.nikolay,1,1
GNU C++14,B - Неявный ключ,9,Artem_Dronov,1,1
GNU C++14,B - Неявный ключ,9,dyakin.nikolay,1,1
GNU C++14,B - Неявный ключ,9,plokoon,1,1
GNU C++14,B - Неявный ключ,9,ya_demidova,1,3
GNU C++14,B - Подсчет опыта,12,Oleg__Trusov,1,0
GNU C++14,B - Подсчет опыта,12,RoZa,1,3
GNU C++14,B - Подсчет опыта,12,dyakin.nikolay,1,2
GNU C++14,B - Подсчет опыта,12,lKoteuka,1,5
GNU C++14,B - Подсчет опыта,12,mivankin,1,0
GNU C++14,B - Подсчет опыта,12,ya_demidova,1,0
GNU C++14,B - Подсчет опыта,12,zmazak0,1,0
GNU C++14,B - Сортировка подсчетом,2,"8michelle_weiss",1,0
GNU C++14,B - Сортировка подсчетом,2,EienKotowaru,1,3
GNU C++14,B - Сортировка подсчетом,2,IMDxD,1,1
GNU C++14,B - Сортировка подсчетом,2,RoZa,1,0
GNU C++14,B - Сортировка подсчетом,2,_ctacukoc_,1,2
GNU C++14,B - Сортировка подсчетом,2,andreiAP,1,3
GNU C++14,B - Сортировка подсчетом,2,dyakin.nikolay,1,1
GNU C++14,B - Сортировка подсчетом,2,liza.avsyannik,1,1
GNU C++14,B - Сортировка подсчетом,2,soslan.tabuev,1,2
GNU C++14,C - Cut,13,a.starikov,1,0
GNU C++14,C - Cut,13,mivankin,1,0
GNU C++14,C - Cut,13,zmazak0,1,1
GNU C++14,C - Cycle of negative weight,11,Asd_zxc,1,0
GNU C++14,C - LinkedMap,5,"8michelle_weiss",1,14
GNU C++14,C - LinkedMap,5,RoZa,1,5
GNU C++14,C - LinkedMap,5,dyakin.nikolay,1,26
GNU C++14,C - LinkedMap,5,plokoon,1,1
GNU C++14,C - LinkedMap,5,soslan.tabuev,1,4
GNU C++14,C - Move to front,9,Artem_Dronov,1,0
GNU C++14,C - Move to front,9,plokoon,1,0
GNU C++14,C - Move to front,9,rsnetkov,1,0
GNU C++14,C - Move to front,9,ya_demidova,1,0
GNU C++14,C - Queue,4,EienKotowaru,1,3
GNU C++14,C - Queue,4,RoZa,1,1
GNU C++14,C - Queue,4,Sokoloid,1,0
GNU C++14,C - Queue,4,dyakin.nikolay,1,1
GNU C++14,C - Queue,4,soslan.tabuev,1,1
GNU C++14,C - Queue,4,zitimalex,1,1
GNU C++14,C - RSQ,7,EienKotowaru,1,0
GNU C++14,C - RSQ,7,RoZa,1,0
GNU C++14,C - RSQ,7,_ctacukoc_,1,0
GNU C++14,C - RSQ,7,andrey91,1,3
GNU C++14,C - RSQ,7,dyakin.nikolay,1,0
GNU C++14,C - RSQ,7,plokoon,1,1
GNU C++14,C - RSQ,7,soslan.tabuev,1,0
GNU C++14,C - Simple sort,1,"8michelle_weiss",1,0
GNU C++14,C - Simple sort,1,Arhimisha,1,0
GNU C++14,C - Simple sort,1,Asd_zxc,1,1
GNU C++14,C - Simple sort,1,EienKotowaru,1,0
GNU C++14,C - Simple sort,1,IMDxD,1,0
GNU C++14,C - Simple sort,1,KernelA,1,0
GNU C++14,C - Simple sort,1,KotikKo,1,0
GNU C++14,C - Simple sort,1,RoZa,1,2
GNU C++14,C - Simple sort,1,_ctacukoc_,1,0
GNU C++14,C - Simple sort,1,andreiAP,1,1
GNU C++14,C - Simple sort,1,ann_gerasimchik,1,0
GNU C++14,C - Simple sort,1,dyakin.nikolay,1,0
GNU C++14,C - Simple sort,1,kirillmakarovmain,1,0
GNU C++14,C - Simple sort,1,liza.avsyannik,1,0
GNU C++14,C - Simple sort,1,soslan.tabuev,1,0
GNU C++14,C - Square root and square,3,"8michelle_weiss",1,1
GNU C++14,C - Square root and square,3,Artem1989,1,8
GNU C++14,C - Square root and square,3,EienKotowaru,1,2
GNU C++14,C - Square root and square,3,RoZa,1,0
GNU C++14,C - Square root and square,3,dyakin.nikolay,1,12
GNU C++14,C - Square root and square,3,liza.avsyannik,1,4
GNU C++14,C - Topological sort,10,Asd_zxc,1,0
GNU C++14,C - Topological sort,10,EienKotowaru,1,0
GNU C++14,C - Topological sort,10,RoZa,1,0
GNU C++14,C - Topological sort,10,dyakin.nikolay,1,0
GNU C++14,C - Topological sort,10,plokoon,1,0
GNU C++14,C - Topological sort,10,ya_demidova,1,2
GNU C++14,C - k-th,8,alexiv95.95,1,0
GNU C++14,C - k-th,8,dyakin.nikolay,1,7
GNU C++14,C - k-th,8,plokoon,1,1
GNU C++14,C - k-th,8,ya_demidova,1,1
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,"8michelle_weiss",1,1
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,EienKotowaru,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,RoZa,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,dimared,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,dyakin.nikolay,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,erik_mv,1,6
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,heaphop,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,plokoon,1,0
GNU C++14,C - Наибольшая возрастающая подпоследовательность,6,soslan.tabuev,1,0
GNU C++14,C - Остовное дерево,12,"0991798574n",1,0
GNU C++14,C - Остовное дерево,12,Asd_zxc,1,1
GNU C++14,C - Остовное дерево,12,EienKotowaru,1,6
GNU C++14,C - Остовное дерево,12,dyakin.nikolay,1,0
GNU C++14,C - Остовное дерево,12,ya_demidova,1,0
GNU C++14,C - Цифровая сортировка,2,"8michelle_weiss",1,0
GNU C++14,C - Цифровая сортировка,2,EienKotowaru,1,0
GNU C++14,C - Цифровая сортировка,2,IMDxD,1,0
GNU C++14,C - Цифровая сортировка,2,RoZa,1,0
GNU C++14,C - Цифровая сортировка,2,_ctacukoc_,1,0
GNU C++14,C - Цифровая сортировка,2,dyakin.nikolay,1,3
GNU C++14,C - Цифровая сортировка,2,liza.avsyannik,1,2
GNU C++14,D - Bridge,3,"8michelle_weiss",1,3
GNU C++14,D - Bridge,3,Artem1989,1,3
GNU C++14,D - Bridge,3,EienKotowaru,1,3
GNU C++14,D - Bridge,3,RoZa,1,2
GNU C++14,D - Bridge,3,dyakin.nikolay,1,13
GNU C++14,D - Bridge,3,liza.avsyannik,1,4
GNU C++14,D - Graph condensation,10,Asd_zxc,1,1
GNU C++14,D - Graph condensation,10,EienKotowaru,1,1
GNU C++14,D - Graph condensation,10,RoZa,1,0
GNU C++14,D - Graph condensation,10,dyakin.nikolay,1,2
GNU C++14,D - Graph condensation,10,plokoon,1,1
GNU C++14,D - Graph condensation,10,ya_demidova,1,3
GNU C++14,D - Levenshtein Distance,6,EienKotowaru,1,0
GNU C++14,D - Levenshtein Distance,6,RoZa,1,0
GNU C++14,D - Levenshtein Distance,6,dyakin.nikolay,1,0
GNU C++14,D - Levenshtein Distance,6,erik_mv,1,5
GNU C++14,D - Levenshtein Distance,6,heaphop,1,1
GNU C++14,D - Levenshtein Distance,6,plokoon,1,0
GNU C++14,D - Levenshtein Distance,6,soslan.tabuev,1,0
GNU C++14,D - MultiMap,5,RoZa,1,8
GNU C++14,D - MultiMap,5,plokoon,1,4
GNU C++14,D - Number of inversions,1,"8michelle_weiss",1,10
GNU C++14,D - Number of inversions,1,Arhimisha,1,0
GNU C++14,D - Number of inversions,1,Asd_zxc,1,2
GNU C++14,D - Number of inversions,1,EienKotowaru,1,3
GNU C++14,D - Number of inversions,1,IMDxD,1,4
GNU C++14,D - Number of inversions,1,KernelA,1,2
GNU C++14,D - Number of inversions,1,KotikKo,1,3
GNU C++14,D - Number of inversions,1,RoZa,1,0
GNU C++14,D - Number of inversions,1,_ctacukoc_,1,2
GNU C++14,D - Number of inversions,1,andreiAP,1,7
GNU C++14,D - Number of inversions,1,ann_gerasimchik,1,3
GNU C++14,D - Number of inversions,1,dyakin.nikolay,1,3
GNU C++14,D - Number of inversions,1,ketzer,1,1
GNU C++14,D - Number of inversions,1,kirillmakarovmain,1,5
GNU C++14,D - Number of inversions,1,liza.avsyannik,1,5
GNU C++14,D - Number of inversions,1,soslan.tabuev,1,4
GNU C++14,D - Priority queue,4,EienKotowaru,1,1
GNU C++14,D - Priority queue,4,RoZa,1,3
GNU C++14,D - Priority queue,4,Sokoloid,1,4
GNU C++14,D - Priority queue,4,dyakin.nikolay,1,29
GNU C++14,D - RMQ2,7,RoZa,1,3
GNU C++14,D - RMQ2,7,Toks,1,0
GNU C++14,D - RMQ2,7,andrey91,1,3
GNU C++14,D - RMQ2,7,dyakin.nikolay,1,1
GNU C++14,D - RMQ2,7,plokoon,1,4
GNU C++14,D - RMQ2,7,ya_demidova,1,0
GNU C++14,D - Reverses,9,dyakin.nikolay,1,9
GNU C++14,D - Reverses,9,plokoon,1,1
GNU C++14,D - Reverses,9,ya_demidova,1,1
GNU C++14,D - Shortest paths,11,Asd_zxc,1,0
GNU C++14,D - Shortest paths,11,dyakin.nikolay,1,1
GNU C++14,D - Spanning Tree,12,"0991798574n",1,0
GNU C++14,D - Spanning Tree,12,Asd_zxc,1,0
GNU C++14,D - Spanning Tree,12,EienKotowaru,1,3
GNU C++14,D - Spanning Tree,12,Oleg__Trusov,1,0
GNU C++14,D - Spanning Tree,12,RoZa,1,1
GNU C++14,D - Spanning Tree,12,dyakin.nikolay,1,0
GNU C++14,D - Spanning Tree,12,rsnetkov,1,0
GNU C++14,D - Spanning Tree,12,teazizov,1,2
GNU C++14,D - Spanning Tree,12,ya_demidova,1,4
GNU C++14,D - Spanning Tree,12,zmazak0,1,0
GNU C++14,D - Sum Problem,8,plokoon,1,1
GNU C++14,D - Sum Problem,8,ya_demidova,1,11
GNU C++14,D - Гриша после дискотеки,2,"8michelle_weiss",1,4
GNU C++14,D - Гриша после дискотеки,2,EienKotowaru,1,5
GNU C++14,D - Гриша после дискотеки,2,IMDxD,1,2
GNU C++14,D - Гриша после дискотеки,2,RoZa,1,18
GNU C++14,D - Гриша после дискотеки,2,dyakin.nikolay,1,28
GNU C++14,D - Гриша после дискотеки,2,lKoteuka,1,5
GNU C++14,D - Гриша после дискотеки,2,liza.avsyannik,1,15
GNU C++14,D - Гриша после дискотеки,2,soslan.tabuev,1,7
GNU C++14,D - Улиточки,13,andrey91,1,0
GNU C++14,D - Улиточки,13,mivankin,1,0
GNU C++14,D - Улиточки,13,zmazak0,1,2
GNU C++14,E - Articulation points,10,Asd_zxc,1,2
GNU C++14,E - Articulation points,10,RoZa,1,0
GNU C++14,E - Articulation points,10,dyakin.nikolay,1,1
GNU C++14,E - Articulation points,10,plokoon,1,0
GNU C++14,E - Articulation points,10,ya_demidova,1,5
GNU C++14,E - Backward RMQ,7,plokoon,1,2
GNU C++14,E - Cafe,6,RoZa,1,1
GNU C++14,E - Cafe,6,plokoon,1,0
GNU C++14,E - Simple sort,1,"8michelle_weiss",1,2
GNU C++14,E - Simple sort,1,Asd_zxc,1,0
GNU C++14,E - Simple sort,1,EienKotowaru,1,0
GNU C++14,E - Simple sort,1,IMDxD,1,0
GNU C++14,E - Simple sort,1,KernelA,1,3
GNU C++14,E - Simple sort,1,KotikKo,1,0
GNU C++14,E - Simple sort,1,RoZa,1,0
GNU C++14,E - Simple sort,1,_ctacukoc_,1,1
GNU C++14,E - Simple sort,1,andreiAP,1,5
GNU C++14,E - Simple sort,1,ann_gerasimchik,1,0
GNU C++14,E - Simple sort,1,dyakin.nikolay,1,15
GNU C++14,E - Simple sort,1,kirillmakarovmain,1,4
GNU C++14,E - Simple sort,1,liza.avsyannik,1,1
GNU C++14,E - Simple sort,1,soslan.tabuev,1,4
GNU C++14,E - Минимальное дерево путей,12,mivankin,1,6
GNU C++14,E - Минимальное дерево путей,12,zmazak0,1,0
GNU C++14,E - Очень Легкая Задача,3,"8michelle_weiss",1,5
GNU C++14,E - Очень Легкая Задача,3,EienKotowaru,1,8
GNU C++14,E - Очень Легкая Задача,3,RoZa,1,4
GNU C++14,E - Очень Легкая Задача,3,dyakin.nikolay,1,0
GNU C++14,E - Очень Легкая Задача,3,liza.avsyannik,1,1
GNU C++14,F - Into the Jungle,3,"8michelle_weiss",1,0
GNU C++14,F - Into the Jungle,3,Artem1989,1,5
GNU C++14,F - Into the Jungle,3,EienKotowaru,1,0
GNU C++14,F - Into the Jungle,3,RoZa,1,0
GNU C++14,F - Into the Jungle,3,dyakin.nikolay,1,0
GNU C++14,F - Into the Jungle,3,liza.avsyannik,1,2
GNU C++14,F - Into the Jungle,3,soslan.tabuev,1,1
GNU C++14,F - Королевская сортировка,1,"8michelle_weiss",1,0
GNU C++14,F - Королевская сортировка,1,EienKotowaru,1,0
GNU C++14,F - Королевская сортировка,1,IMDxD,1,0
GNU C++14,F - Королевская сортировка,1,KernelA,1,4
GNU C++14,F - Королевская сортировка,1,RoZa,1,0
GNU C++14,F - Королевская сортировка,1,_ctacukoc_,1,0
GNU C++14,F - Королевская сортировка,1,andreiAP,1,1
GNU C++14,F - Королевская сортировка,1,ann_gerasimchik,1,0
GNU C++14,F - Королевская сортировка,1,dyakin.nikolay,1,0
GNU C++14,F - Королевская сортировка,1,liza.avsyannik,1,3
GNU C++14,F - Королевская сортировка,1,soslan.tabuev,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,AntonRampage,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,Arhimisha,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,Artem1989,1,29
GNU C++17,A - $k$-я имперская порядковая статистика,2,Fianketto,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,IVyazmin,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,JessSmith,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,JustML,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,KernelA,1,7
GNU C++17,A - $k$-я имперская порядковая статистика,2,Kizz,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,MakhmutovaLiliya,1,10
GNU C++17,A - $k$-я имперская порядковая статистика,2,Malahai,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,Mornie,1,4
GNU C++17,A - $k$-я имперская порядковая статистика,2,Robur,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,Toks,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,Unmagian,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,Vanster,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,achurkin,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,ainureg,1,14
GNU C++17,A - $k$-я имперская порядковая статистика,2,alexiv95.95,1,11
GNU C++17,A - $k$-я имперская порядковая статистика,2,aliaksandr.shcharbitski,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,alimantu,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,aniko,1,5
GNU C++17,A - $k$-я имперская порядковая статистика,2,ann_gerasimchik,1,6
GNU C++17,A - $k$-я имперская порядковая статистика,2,berlios,1,13
GNU C++17,A - $k$-я имперская порядковая статистика,2,biquaternion,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,cvetvitaly,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,dkulemin,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,erik_mv,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,exotol,1,1
GNU C++17,A - $k$-я имперская порядковая статистика,2,fahenrgeit,1,4
GNU C++17,A - $k$-я имперская порядковая статистика,2,fiztehno,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,fizz.buzz,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,garistvlad,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,gimme_danger,1,1
GNU C++17,A - $k$-я имперская порядковая статистика,2,ilya_milyutin,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,ioiein,1,5
GNU C++17,A - $k$-я имперская порядковая статистика,2,ivangood67,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,ivkonst,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,kadetfrolov,1,1
GNU C++17,A - $k$-я имперская порядковая статистика,2,krveronika0191,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,ksizova,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,linatka,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,maxima1ist,1,9
GNU C++17,A - $k$-я имперская порядковая статистика,2,miffka1992,1,1
GNU C++17,A - $k$-я имперская порядковая статистика,2,mivankin,1,8
GNU C++17,A - $k$-я имперская порядковая статистика,2,mlyundin,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,ningeen,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,nordream,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,obkyrush,1,4
GNU C++17,A - $k$-я имперская порядковая статистика,2,pankratova.dasha,1,1
GNU C++17,A - $k$-я имперская порядковая статистика,2,polikutinevgeny,1,6
GNU C++17,A - $k$-я имперская порядковая статистика,2,roman.4erkasov,1,0
GNU C++17,A - $k$-я имперская порядковая статистика,2,roman.novokshanov,1,2
GNU C++17,A - $k$-я имперская порядковая статистика,2,rudwell,1,3
GNU C++17,A - $k$-я имперская порядковая статистика,2,senior-sigan,1,8
GNU C++17,A - $k$-я имперская порядковая статистика,2,sera,1,4
