"contest_num","nickname","passed_time"
12,Vetik,410460
12,okate88,410340
12,Arhimisha,410280
12,Arhimisha,409680
12,irina_shch,409560
12,asv715,409380
12,Arhimisha,409260
12,irina_shch,409080
12,irina_shch,408900
12,irina_shch,408840
12,irina_shch,408780
12,alexey_opolchenov,408480
12,danya_hm,408300
12,irina_shch,408120
12,irina_shch,408000
12,irina_shch,406080
12,irina_shch,405960
12,irina_shch,405720
12,irina_shch,403380
12,irina_shch,402540
12,shubinsa,401700
12,okate88,398160
12,vivaXAPOH,392760
12,sergeyryabukhin,390840
12,vivaXAPOH,390060
12,vivaXAPOH,389820
12,artfowl,386220
12,artfowl,385140
12,artfowl,385080
12,artfowl,385020
12,Unmagian,383760
12,kpotoh,381180
12,roman.4erkasov,380400
12,Pyo,379380
12,yashinrostislav,378960
12,Pyo,378900
12,yunusovev,378480
12,fomin.fyodor,378420
12,impersonalis,378000
12,fomin.fyodor,377880
12,fomin.fyodor,377820
12,roman.4erkasov,377820
12,fomin.fyodor,377760
12,kpotoh,377700
12,roman.4erkasov,377520
12,yunusovev,376860
12,artfowl,376620
12,yunusovev,376440
12,krtch,376440
12,Pyo,376440
12,kpotoh,376140
12,krtch,376020
12,artysav97,375480
12,linatka,374700
12,yunusovev,374460
12,krtch,374340
12,wrath90,374340
12,lainer991,374160
12,olga.novitskaya,373560
12,artysav97,373440
12,empty_kettle,373260
12,sinyaevmaxim,373260
12,Wag0nWheels,373200
12,empty_kettle,373140
12,Wag0nWheels,373020
12,empty_kettle,372840
12,Pyo,372840
12,Pyo,372780
12,kpotoh,372480
12,Wag0nWheels,372480
12,PavelMeld,372420
12,Kizz,372420
12,PavelMeld,372300
12,empty_kettle,372300
12,Pyo,372240
12,yunusovev,372240
12,empty_kettle,372180
12,Kizz,372180
12,Pyo,372060
12,PavelMeld,372000
12,Pyo,372000
12,Pyo,371940
12,PavelMeld,371880
12,empty_kettle,371820
12,PavelMeld,371760
12,Pyo,371700
12,Wag0nWheels,371640
12,empty_kettle,371460
12,PavelMeld,371460
12,oleg_nazarov,371340
12,oleg_nazarov,371220
12,PavelMeld,370920
12,PavelMeld,370860
12,Nubithenoob,370860
12,PavelMeld,370800
12,cherninkiy,370740
12,wrath90,370680
12,Pyo,370620
12,empty_kettle,370560
12,PavelMeld,370440
12,empty_kettle,370380
12,kpotoh,370140
12,olga.novitskaya,370140
12,Mary222,369960
12,Pyo,369900
12,Mary222,369780
12,Pyo,369780
12,PavelMeld,369660
12,Mary222,369600
12,empty_kettle,369600
12,PavelMeld,369600
12,Andrei_Belenko,369600
12,gimme_danger,369360
12,Wag0nWheels,369300
12,PavelMeld,369240
12,Wag0nWheels,369240
12,PavelMeld,369240
12,Pyo,369120
12,Wag0nWheels,369060
12,Gra37,369000
12,mivankin,369000
12,PavelMeld,369000
12,PavelMeld,368940
12,yunusovev,368940
12,Wag0nWheels,368940
12,Wag0nWheels,368820
12,Wag0nWheels,368760
12,oleg_nazarov,368640
12,kpotoh,368460
12,Andrei_Belenko,368400
12,Andrei_Belenko,368340
12,empty_kettle,368340
12,oleg_nazarov,368220
12,kpotoh,368220
12,Gra37,368160
12,Mary222,368040
12,Gra37,367920
12,torrero,367860
12,artysav97,367800
12,alekandr.tarelkin,367680
12,PavelMeld,367680
12,PavelMeld,367560
12,Mary222,367440
12,happycookie,367380
12,empty_kettle,367320
12,happycookie,367320
12,PavelMeld,367320
12,roman.4erkasov,367320
12,titika2013,367260
12,titika2013,367200
12,titika2013,367200
12,titika2013,367140
12,titika2013,367140
12,titika2013,367080
12,roman.4erkasov,367080
12,titika2013,367080
12,titika2013,367080
12,titika2013,367020
12,PavelMeld,367020
12,cherninkiy,366960
12,titika2013,366840
12,titika2013,366840
12,titika2013,366840
12,Andrei_Belenko,366780
12,titika2013,366780
12,titika2013,366780
12,Mary222,366720
12,titika2013,366720
12,Andrei_Belenko,366720
12,alekandr.tarelkin,366720
12,titika2013,366720
12,ya_demidova,366660
12,titika2013,366660
12,alekandr.tarelkin,366660
12,ya_demidova,366540
12,kpotoh,366480
12,oleg_nazarov,366420
12,PavelMeld,366420
12,PavelMeld,366360
12,oleg_nazarov,366360
12,ya_demidova,366300
12,empty_kettle,366240
12,kpotoh,366120
12,kpotoh,366120
12,oleg_nazarov,366060
12,ya_demidova,365940
12,artysav97,365760
12,ya_demidova,365700
12,yashinrostislav,365580
12,yashinrostislav,365520
12,Artem1989,365280
12,Nubithenoob,364980
12,Artem1989,364980
12,Andrei_Belenko,364860
12,Mary222,364740
12,alekandr.tarelkin,364620
12,androidegsensation,364380
12,alekandr.tarelkin,364260
12,happycookie,363960
12,empty_kettle,363900
12,sinyaevmaxim,363840
12,sinyaevmaxim,363840
12,Mary222,363840
12,GreySS,363780
12,Mary222,363720
12,androidegsensation,363720
12,cherninkiy,363660
12,mivankin,363600
12,asv715,363600
12,mivankin,363540
12,asv715,363540
12,Mary222,363480
12,mivankin,363420
12,empty_kettle,363420
12,Mary222,363420
12,alekandr.tarelkin,363300
12,obatek,363300
12,GreySS,363300
12,alekandr.tarelkin,363240
12,PetrYurchenko,363120
12,androidegsensation,363060
12,androidegsensation,363000
12,artysav97,362940
12,andreiAP,362820
12,Andrei_Belenko,362640
12,PavelMeld,362340
12,PetrYurchenko,362340
12,MakhmutovaLiliya,362280
12,PavelMeld,362280
12,MakhmutovaLiliya,362280
12,MakhmutovaLiliya,362220
12,happycookie,362160
12,androidegsensation,362100
12,PetrYurchenko,362100
12,PavelMeld,362040
12,Artem1989,361980
12,PetrYurchenko,361980
12,MakhmutovaLiliya,361980
12,vasikos,361980
12,cherninkiy,361920
12,empty_kettle,361860
12,vlbakulev,361860
12,PavelMeld,361800
12,PavelMeld,361740
12,PavelMeld,361680
12,PavelMeld,361620
12,Arhimisha,361320
12,norron,361260
12,MakhmutovaLiliya,361200
12,andreiAP,361140
12,androidegsensation,361020
12,PavelMeld,361020
12,asv715,361020
12,andreiAP,360840
12,Wag0nWheels,360840
12,MakhmutovaLiliya,360720
12,PavelMeld,360660
12,PavelMeld,360540
12,norron,360480
12,MakhmutovaLiliya,360360
12,PavelMeld,360240
12,kat6123,360240
12,PavelMeld,360120
12,vasikos,359820
12,andreiAP,359820
12,MakhmutovaLiliya,359700
12,markhubbatulin,359580
12,Mary222,359460
12,PavelMeld,359460
12,markhubbatulin,359460
12,vasikos,359100
12,PavelMeld,358920
12,Mary222,358860
12,cherninkiy,358800
12,PavelMeld,358800
12,Mary222,358740
12,GreySS,358620
12,MakhmutovaLiliya,358500
12,vasikos,358440
12,Mary222,358380
12,asv715,358200
12,andreiAP,358200
12,asv715,358140
12,andreiAP,358020
12,asv715,357960
12,asv715,357840
12,MakhmutovaLiliya,357720
12,kpotoh,357720
12,MakhmutovaLiliya,357660
12,lainer991,357660
12,PavelMeld,357420
12,PetrYurchenko,357300
12,andreiAP,357120
12,Mary222,357120
12,PavelMeld,357120
12,Mary222,357060
12,Mary222,356940
12,Pyo,356820
12,PavelMeld,356700
12,andreiAP,356580
12,EienKotowaru,356520
12,alekandr.tarelkin,356460
12,cherninkiy,356400
12,asv715,356400
12,EienKotowaru,356400
12,cherninkiy,356340
12,asv715,356160
12,cherninkiy,356160
12,EienKotowaru,356100
12,asv715,356040
12,frantotti,356040
12,asv715,355860
12,torrero,355860
12,frantotti,355800
12,asv715,355620
12,torrero,355620
12,vasikos,355440
12,Mary222,355140
12,PetrYurchenko,355080
12,norron,354960
12,EienKotowaru,354840
12,Mary222,354780
12,PavelMeld,354660
12,mivankin,354600
12,PetrYurchenko,354600
12,frantotti,354600
12,PetrYurchenko,354540
12,PavelMeld,354540
12,frantotti,354480
12,norron,354420
12,asv715,354360
12,alekandr.tarelkin,354360
12,mivankin,354240
12,frantotti,354240
12,PavelMeld,354120
12,frantotti,354000
12,neurophysicist,353940
12,mivankin,353880
12,mivankin,353820
12,PavelMeld,353520
12,Mary222,353460
12,ann_gerasimchik,353460
12,Mary222,353400
12,Mary222,353340
12,Rammi,353340
12,MakhmutovaLiliya,353100
12,ann_gerasimchik,353100
12,ann_gerasimchik,353100
12,frantotti,353040
12,Wag0nWheels,352980
12,MakhmutovaLiliya,352920
12,Rammi,352860
12,Rammi,352860
12,PavelMeld,352800
12,Mary222,352800
12,empty_kettle,352740
12,Pyo,352740
12,MakhmutovaLiliya,352680
12,Mary222,352680
12,markhubbatulin,352680
12,MakhmutovaLiliya,352620
12,PavelMeld,352620
12,MakhmutovaLiliya,352620
12,Wag0nWheels,352620
12,user_vi,352500
12,MakhmutovaLiliya,352500
12,MakhmutovaLiliya,352440
12,Mary222,352440
12,MakhmutovaLiliya,352440
12,Mary222,352200
12,PetrYurchenko,351960
12,birlikov,351840
12,birlikov,351660
12,Mary222,351240
12,Mary222,351060
12,folkl,351060
12,folkl,350640
12,lainer991,350340
12,Arhimisha,350280
12,a.m.tsitulskiy,349920
12,birlikov,349860
12,lainer991,349620
12,folkl,349140
12,a.m.tsitulskiy,349020
12,a.m.tsitulskiy,349020
12,folkl,348840
12,old.flanigan,348720
12,old.flanigan,348660
12,folkl,348660
12,user_vi,348660
12,old.flanigan,348660
12,ann_gerasimchik,348660
12,user_vi,348540
12,ann_gerasimchik,348540
12,old.flanigan,348540
12,MakhmutovaLiliya,348480
12,old.flanigan,348480
12,old.flanigan,348420
12,folkl,348420
12,user_vi,348360
12,folkl,348360
12,old.flanigan,348300
12,old.flanigan,348300
12,PetrYurchenko,348120
12,folkl,348060
12,a.m.tsitulskiy,348000
12,a.m.tsitulskiy,347940
12,a.m.tsitulskiy,347940
12,Karvenko,347940
12,a.m.tsitulskiy,347880
12,ann_gerasimchik,347880
12,MakhmutovaLiliya,347820
12,Wag0nWheels,347760
12,vasikos,347760
12,vivaXAPOH,347700
12,folkl,347700
12,nordream,347400
12,alexey_opolchenov,347220
12,siraziev,347100
12,siraziev,346980
12,MakhmutovaLiliya,346860
12,Asd_zxc,346740
12,Karvenko,346500
12,MakhmutovaLiliya,346380
12,cmepthbiu,346320
12,cmepthbiu,346200
12,x-exciter,346200
12,cmepthbiu,346200
12,cmepthbiu,346140
12,MakhmutovaLiliya,346020
12,siraziev,345960
12,Asd_zxc,345900
12,Asd_zxc,345840
12,Arhimisha,345780
12,MakhmutovaLiliya,345720
12,cmepthbiu,345660
12,old.flanigan,345480
12,lainer991,345240
12,nordream,345060
12,Asd_zxc,344880
12,a.m.tsitulskiy,344760
12,a.m.tsitulskiy,344700
12,x-exciter,344580
12,MakhmutovaLiliya,344340
12,PavelMeld,343560
12,user_vi,343440
12,PavelMeld,343440
12,PavelMeld,343380
12,PavelMeld,343320
12,KernelA,343200
12,Mary222,343140
12,user_vi,343080
12,a.starikov,342960
12,x-exciter,342840
12,old.flanigan,342780
12,Mary222,342780
12,old.flanigan,342780
12,alekandr.tarelkin,342720
12,old.flanigan,342720
12,x-exciter,342720
12,old.flanigan,342600
12,old.flanigan,342360
12,cmepthbiu,342360
12,GreySS,342240
12,user_vi,342120
12,cmepthbiu,342120
12,KernelA,342060
12,GreySS,341940
12,alekandr.tarelkin,341820
12,GreySS,341820
12,user_vi,341820
12,old.flanigan,341700
12,Karvenko,341520
12,alekandr.tarelkin,341520
12,alekandr.tarelkin,341520
12,old.flanigan,341340
12,old.flanigan,341280
12,old.flanigan,341280
12,x-exciter,341100
12,x-exciter,341040
12,oleg_nazarov,340980
12,alekandr.tarelkin,340980
12,old.flanigan,340740
12,user_vi,340680
12,old.flanigan,340620
12,oleg_nazarov,340560
12,user_vi,340500
12,oleg_nazarov,340440
12,user_vi,340380
12,KernelA,340380
12,PavelMeld,340320
12,EienKotowaru,340200
12,PavelMeld,340200
12,KernelA,340200
12,alekandr.tarelkin,340140
12,EienKotowaru,339960
12,EienKotowaru,339900
12,frantotti,339660
12,nordream,339420
12,frantotti,339300
12,xluttiy,339120
12,kpotoh,339120
12,kpotoh,339060
12,kpotoh,339000
12,a.starikov,338760
12,frantotti,338640
12,old.flanigan,338580
12,old.flanigan,338460
12,EienKotowaru,338220
12,EienKotowaru,337860
12,EienKotowaru,337620
12,xluttiy,337560
12,folkl,337440
12,user_vi,336360
12,xluttiy,336180
12,EienKotowaru,335820
12,Karvenko,335640
12,Lubov_Kudrenok,333960
12,frantotti,333780
12,alekandr.tarelkin,333060
12,alekandr.tarelkin,333000
12,alekandr.tarelkin,332280
12,ann_gerasimchik,331860
12,Karvenko,331620
12,IlyaPCP,331200
12,ann_gerasimchik,331080
12,oleg_nazarov,330900
12,viconstel,330480
12,alekandr.tarelkin,330360
12,alekandr.tarelkin,330300
12,alekandr.tarelkin,330240
12,linatka,329640
12,ubivawka,329460
12,ubivawka,328980
12,ubivawka,328980
12,IlyaPCP,328860
12,ubivawka,328800
12,linatka,328740
12,a.starikov,328680
12,alekandr.tarelkin,328560
12,ubivawka,328260
12,alekandr.tarelkin,328260
12,ildarcho,327960
12,ubivawka,327960
12,ubivawka,327480
12,alekandr.tarelkin,327480
12,ubivawka,327300
12,mmcclure,327120
12,ann_gerasimchik,327000
12,alekandr.tarelkin,327000
12,IlyaPCP,327000
12,ann_gerasimchik,327000
12,IlyaPCP,326880
12,vivaXAPOH,326520
12,ermekaitygulov,325860
12,gosix22,325800
12,gosix22,325740
12,ermekaitygulov,325440
12,mmcclure,325140
12,mmcclure,325020
12,mmcclure,325020
12,mmcclure,324840
12,mmcclure,324180
12,obatek,323700
12,PustotaPetr,322860
12,PustotaPetr,321660
12,IlyaPCP,321480
12,mmcclure,321240
12,mmcclure,320640
12,mmcclure,319800
12,Aver_Power,317040
12,kbrodt,316980
12,irina_shch,316320
12,a.starikov,315960
12,a.starikov,314940
12,asv715,313320
12,krtch,308400
12,krtch,307560
12,krtch,307260
12,krtch,307200
12,Andrei_Belenko,307140
12,androidegsensation,307020
12,Andrei_Belenko,307020
12,Andrei_Belenko,306960
12,androidegsensation,306900
12,androidegsensation,306840
12,androidegsensation,306120
12,krtch,306060
12,krtch,306060
12,androidegsensation,305160
12,krtch,304020
12,krtch,303780
12,androidegsensation,303780
12,krtch,303720
12,krtch,303420
12,androidegsensation,303360
12,impersonalis,301200
12,krtch,300900
12,krtch,300600
12,krtch,300540
12,krtch,300480
12,vivaXAPOH,299580
12,vivaXAPOH,298740
12,krtch,295980
12,vivaXAPOH,295920
12,androidegsensation,294660
12,androidegsensation,294540
12,impersonalis,293700
12,vivaXAPOH,293160
12,PavelMeld,292920
12,PavelMeld,292560
12,PavelMeld,292500
12,viconstel,292380
12,Artem1989,292320
12,PavelMeld,292320
12,PavelMeld,292020
12,PavelMeld,291960
12,PavelMeld,291840
12,torrero,291780
12,impersonalis,291660
12,torrero,291660
12,Mary222,291600
12,viconstel,291600
12,Mary222,291540
12,Mary222,291540
12,viconstel,291360
12,impersonalis,291360
12,artysav97,291240
12,Mary222,291120
12,impersonalis,291120
12,viconstel,291060
12,Mary222,291060
12,artysav97,291060
12,Mary222,290940
12,a.m.tsitulskiy,290820
12,a.m.tsitulskiy,290820
12,viconstel,290640
12,viconstel,290580
12,viconstel,290580
12,Mary222,290580
12,xluttiy,290580
12,mivankin,290520
12,a.m.tsitulskiy,290340
12,Mary222,290160
12,Mary222,289680
12,Mary222,289320
12,Mary222,289260
12,viconstel,289200
12,ildarcho,289200
12,viconstel,289140
12,viconstel,289080
12,Mary222,289080
12,ildarcho,288900
12,viconstel,288840
12,Mary222,288720
12,viconstel,288480
12,viconstel,288480
12,Mary222,288420
12,viconstel,288180
12,ildarcho,287640
12,ildarcho,286440
12,Mary222,286260
12,artysav97,285540
12,makhanko.maksim89,285540
12,oleg_nazarov,285540
12,ildarcho,285360
12,oleg_nazarov,284940
12,ildarcho,284580
12,neurophysicist,283920
12,neurophysicist,283680
12,neurophysicist,283620
12,neurophysicist,283560
12,Rammi,283320
12,Rammi,283140
12,Andrei_Belenko,283080
12,Andrei_Belenko,282840
12,viconstel,282660
12,gosix22,282480
12,Andrei_Belenko,282360
12,Andrei_Belenko,282300
12,gosix22,282180
12,gosix22,282060
12,Rammi,281820
12,Mary222,281820
12,Rammi,281700
12,Andrei_Belenko,281700
12,ioiein,281640
12,ildarcho,281640
12,gosix22,281580
12,Rammi,281460
12,IVyazmin,281280
12,IVyazmin,281220
12,a.m.tsitulskiy,280920
12,IVyazmin,280800
12,Andrei_Belenko,280380
12,ildarcho,280380
12,Andrei_Belenko,280320
12,ioiein,280200
12,IVyazmin,280200
12,neurophysicist,280080
12,neurophysicist,280020
12,Lubov_Kudrenok,279060
12,a.starikov,279000
12,Lubov_Kudrenok,278880
12,a.m.tsitulskiy,278820
12,Wag0nWheels,278700
12,PustotaPetr,278700
12,gosix22,278700
12,Mary222,278700
12,a.m.tsitulskiy,278640
12,ildarcho,278640
12,Lubov_Kudrenok,278580
12,a.m.tsitulskiy,278580
12,ildarcho,278580
12,ermekaitygulov,278460
12,Rammi,278460
12,ermekaitygulov,278280
12,mmcclure,278280
12,ermekaitygulov,278220
12,cyrus_msk,278100
12,Mary222,278040
12,mmcclure,277980
12,Lubov_Kudrenok,277980
12,mmcclure,277740
12,neurophysicist,277620
12,ioiein,277620
12,Wag0nWheels,277620
12,cyrus_msk,277620
12,a.m.tsitulskiy,277620
12,PustotaPetr,277560
12,a.m.tsitulskiy,277380
12,dirvuk,277320
12,ioiein,277260
12,ioiein,277140
12,Wag0nWheels,277140
12,viconstel,277080
12,IVyazmin,275400
12,asv715,275340
12,ermekaitygulov,274920
12,abramova.katia,274920
12,abramova.katia,274860
12,abramova.katia,274740
12,abramova.katia,274620
12,makhanko.maksim89,274320
12,abramova.katia,274080
12,Rammi,274020
12,rritka,273960
12,viconstel,273900
12,Artem_Dronov,273840
12,Rammi,273780
12,Rammi,273720
12,Artem_Dronov,273540
12,a.starikov,273540
12,a.starikov,273540
12,Rammi,273480
12,abramova.katia,273180
12,asv715,273120
12,Rammi,273060
12,evgerher1,273060
12,makhanko.maksim89,273060
12,asv715,273000
12,Rammi,272940
12,abramova.katia,272820
12,asv715,272820
12,abramova.katia,272760
12,viconstel,272700
12,asv715,272520
12,asv715,272460
12,evgerher1,272460
12,abramova.katia,272400
12,evgerher1,272400
12,alekandr.tarelkin,272280
12,alekandr.tarelkin,272220
12,abramova.katia,272160
12,viconstel,272040
12,viconstel,271800
12,mmcclure,271440
12,mmcclure,271380
12,Lubov_Kudrenok,271380
12,alekandr.tarelkin,271320
12,mmcclure,271320
12,oleg_nazarov,271140
12,oleg_nazarov,271080
12,ermekaitygulov,270900
12,mmcclure,270780
12,oleg_nazarov,270660
12,ngkishmaria,270660
12,evgerher1,270660
12,oleg_nazarov,270540
12,oleg_nazarov,270480
12,dirvuk,270180
12,xluttiy,270000
12,Aver_Power,269700
12,xluttiy,269520
12,Aver_Power,269220
12,alekandr.tarelkin,268980
12,Aver_Power,268920
12,mmcclure,268860
12,Aver_Power,268620
12,evgerher1,268380
12,dirvuk,268320
12,evgerher1,268320
12,okate88,268080
12,viconstel,267900
12,Cosinus0,267720
12,Cosinus0,267660
12,dyakin.nikolay,267600
12,dirvuk,267420
12,ermekaitygulov,267120
12,ermekaitygulov,267000
12,mmcclure,266640
12,asv715,266460
12,mmcclure,266100
12,Cosinus0,266040
12,ermekaitygulov,265980
12,Aver_Power,265620
12,alekandr.tarelkin,265560
12,ermekaitygulov,265500
12,alekandr.tarelkin,265260
12,ermekaitygulov,265260
12,ermekaitygulov,265200
12,Aver_Power,265200
12,ermekaitygulov,264840
12,ermekaitygulov,264780
12,makhanko.maksim89,264600
12,siraziev,264240
12,ermekaitygulov,264180
12,ermekaitygulov,264120
12,andreiAP,264060
12,Aver_Power,263580
12,MakhmutovaLiliya,263400
12,Lubov_Kudrenok,263100
12,lKoteuka,262560
12,Aver_Power,262200
12,Aver_Power,261840
12,Aver_Power,260940
12,MakhmutovaLiliya,260820
12,gosix22,260760
12,Aver_Power,260700
12,gosix22,260460
12,Vetik,260400
12,Vetik,260340
12,Vetik,260340
12,Vetik,260280
12,Aver_Power,260160
12,Aver_Power,259740
12,Vetik,259620
12,Vetik,259500
12,Aver_Power,259260
12,frantotti,259140
12,frantotti,259020
12,evgerher1,258900
12,frantotti,257400
12,alekandr.tarelkin,257340
12,EienKotowaru,257280
12,Aver_Power,257040
12,EienKotowaru,256920
12,Vetik,256500
12,Vetik,256440
12,Vetik,256200
12,Aver_Power,255780
12,Aver_Power,255660
12,EienKotowaru,255420
12,nordream,255180
12,makhanko.maksim89,255120
12,Vetik,254940
12,Vetik,254880
12,Vetik,254640
12,Aver_Power,254520
12,gosix22,254400
12,Aver_Power,254160
12,Vetik,254100
12,gosix22,254100
12,makhanko.maksim89,253980
12,Aver_Power,253740
12,Vetik,253620
12,makhanko.maksim89,253500
12,user_vi,253440
12,frantotti,253380
12,evgerher1,253260
12,viconstel,253200
12,torrero,252840
12,gosix22,252480
12,user_vi,252480
12,gosix22,252420
12,gosix22,252420
12,Aver_Power,252420
12,Lubov_Kudrenok,252300
12,Lubov_Kudrenok,252180
12,user_vi,252120
12,sera,251220
12,lKoteuka,249480
12,lKoteuka,249000
12,lKoteuka,248760
12,Aver_Power,248700
12,makhanko.maksim89,247860
12,asv715,247320
12,lKoteuka,247200
12,lKoteuka,246360
12,markhubbatulin,246060
12,makhanko.maksim89,245820
12,oleg_nazarov,245520
12,oleg_nazarov,245340
12,oleg_nazarov,245100
12,oleg_nazarov,245040
12,oleg_nazarov,244920
12,user_vi,244920
12,user_vi,244860
12,Aver_Power,244680
12,oleg_nazarov,243960
12,obatek,243540
12,obatek,243360
12,obatek,243300
12,ketzer,241860
12,user_vi,241080
12,user_vi,240780
12,Aver_Power,240360
12,ketzer,239880
12,Aver_Power,239340
12,asv715,239040
12,asv715,238920
12,asv715,238860
12,Aver_Power,238800
12,asv715,238740
12,babina.daria,237420
12,lKoteuka,237180
12,lKoteuka,237120
12,asv715,236760
12,lKoteuka,236760
12,lKoteuka,235980
12,obatek,234480
12,obatek,234480
12,makhanko.maksim89,233820
12,ubivawka,233760
12,Karvenko,231900
12,Karvenko,231720
12,Karvenko,231480
12,asv715,231180
12,asv715,230760
12,asv715,230520
12,Alexander_Koshelev,230160
12,Karvenko,229680
12,Karvenko,229200
12,Andrei_Belenko,225120
12,xluttiy,211920
12,impersonalis,211680
12,impersonalis,208740
12,lKoteuka,206520
12,xluttiy,206400
12,xluttiy,205860
12,lKoteuka,205800
12,mivankin,205560
12,mivankin,204900
12,lKoteuka,204840
12,oleg_nazarov,204360
12,lKoteuka,204240
12,lKoteuka,204120
12,oleg_nazarov,203340
12,oleg_nazarov,202860
12,oleg_nazarov,202440
12,oleg_nazarov,201600
12,Nubithenoob,200760
12,IVyazmin,200700
12,oleg_nazarov,200460
12,oleg_nazarov,200280
12,oleg_nazarov,200160
12,sinyaevmaxim,200160
12,IVyazmin,200100
12,IVyazmin,200040
12,IVyazmin,199980
12,sinyaevmaxim,199920
12,Alexander_Koshelev,199920
12,IVyazmin,199680
12,IVyazmin,199620
12,IVyazmin,199560
12,IVyazmin,199500
12,cyrus_msk,199380
12,IVyazmin,198780
12,lKoteuka,198240
12,oleg_nazarov,198180
12,Mary222,197940
12,Mary222,197940
12,cyrus_msk,197820
12,evgerher1,197700
12,evgerher1,197640
12,neurophysicist,197340
12,neurophysicist,197280
12,oleg_nazarov,197040
12,alekandr.tarelkin,196920
12,abramova.katia,196680
12,abramova.katia,196620
12,lKoteuka,196560
12,Andrei_Belenko,196500
12,oleg_nazarov,196500
12,evgerher1,196440
12,RoZa,196440
12,evgerher1,196380
12,cyrus_msk,196200
12,dyakin.nikolay,196200
12,RoZa,196140
12,lKoteuka,195900
12,IVyazmin,195900
12,evgerher1,195840
12,oleg_nazarov,195840
12,abramova.katia,195780
12,IlyasLatypov,195540
12,evgerher1,195480
12,xluttiy,195360
12,Andrei_Belenko,195240
12,Andrei_Belenko,195180
12,lKoteuka,195120
12,Andrei_Belenko,195120
12,Andrei_Belenko,195060
12,oleg_nazarov,195000
12,IVyazmin,194940
12,IVyazmin,194880
12,evgerher1,194700
12,IlyasLatypov,194640
12,Andrei_Belenko,194520
12,IlyasLatypov,194400
12,xluttiy,194280
12,Alexander_Koshelev,194220
12,evgerher1,194220
12,dyakin.nikolay,193980
12,ketzer,193800
12,oleg_nazarov,193740
12,Wag0nWheels,193680
12,Alexander_Koshelev,193680
12,RoZa,193380
12,cyrus_msk,193080
12,RoZa,192780
12,GreySS,192720
12,RoZa,192660
12,RoZa,192420
12,oleg_nazarov,192180
12,GreySS,191460
12,sergey_msu,191400
12,sergey_msu,191340
12,sergey_msu,191280
12,sergey_msu,191220
12,Asd_zxc,191100
12,Alexander_Koshelev,191040
12,Alexander_Koshelev,191040
12,Asd_zxc,190980
12,abramova.katia,190980
12,sergey_msu,190920
12,mivankin,190920
12,Wag0nWheels,190920
12,Asd_zxc,190920
12,Alexander_Koshelev,190920
12,Asd_zxc,190800
12,Asd_zxc,190740
12,IVyazmin,190740
12,Alexander_Koshelev,190680
12,dyakin.nikolay,190620
12,sergey_msu,190620
12,RoZa,190620
12,sergey_msu,190560
12,IVyazmin,190560
12,GreySS,190440
12,IVyazmin,190440
12,IVyazmin,190320
12,IVyazmin,190200
12,IVyazmin,190080
12,GreySS,190020
12,Wag0nWheels,189960
12,cvetvitaly,189960
12,IVyazmin,189960
12,roman.4erkasov,189840
12,cvetvitaly,189840
12,IVyazmin,189720
12,IlyasLatypov,189480
12,Wag0nWheels,189000
12,Wag0nWheels,188880
12,sergey_msu,188640
12,sergey_msu,188580
12,Wag0nWheels,188580
12,dyakin.nikolay,188580
12,IVyazmin,188460
12,Wag0nWheels,188460
12,oleg_nazarov,188400
12,Wag0nWheels,188340
12,Rammi,188340
12,Wag0nWheels,188220
12,Alexander_Koshelev,187920
12,IlyasLatypov,187620
12,IlyasLatypov,187560
12,kpotoh,187260
12,kpotoh,187080
12,abramova.katia,186600
12,DiSO,186540
12,IlyasLatypov,186300
12,GreySS,186180
12,IlyasLatypov,186180
12,"0991798574n",185820
12,"0991798574n",185520
12,"0991798574n",185100
12,"0991798574n",185100
12,"0991798574n",184800
12,"0991798574n",184800
12,"0991798574n",184800
12,"0991798574n",184680
12,"0991798574n",184380
12,"0991798574n",182940
12,"0991798574n",182940
12,"0991798574n",182940
12,munin.evgenii,182220
12,DiSO,182160
12,munin.evgenii,180960
12,IMDxD,180660
12,IMDxD,180540
12,IMDxD,180480
12,munin.evgenii,180300
12,Wag0nWheels,180060
12,IMDxD,179760
12,IMDxD,179700
12,IMDxD,179280
12,a.m.tsitulskiy,178620
12,a.m.tsitulskiy,178560
12,a.m.tsitulskiy,178560
12,a.m.tsitulskiy,178260
12,a.m.tsitulskiy,178200
12,a.m.tsitulskiy,178200
12,a.m.tsitulskiy,178200
12,a.m.tsitulskiy,178080
12,a.m.tsitulskiy,178020
12,a.m.tsitulskiy,178020
12,a.m.tsitulskiy,177960
12,IMDxD,177900
12,oleg_nazarov,177720
12,oleg_nazarov,177600
12,munin.evgenii,177420
12,Mornie,177180
12,ya_demidova,176400
12,mikhail.gashkov,176040
12,munin.evgenii,175980
12,krtch,175680
12,munin.evgenii,175380
12,IMDxD,175260
12,oleg_nazarov,175200
12,Safin,174960
12,IMDxD,174840
12,Safin,174840
12,Safin,174840
12,Safin,174540
12,mikhail.gashkov,174360
12,a.m.tsitulskiy,174300
12,Safin,174180
12,Wag0nWheels,174120
12,krtch,173880
12,Aver_Power,173280
12,oleg_nazarov,173100
12,krtch,172860
12,KernelA,172680
12,KernelA,172380
12,ya_demidova,172320
12,krtch,171900
12,krtch,171840
12,gosix22,171660
12,a.m.tsitulskiy,171600
12,Mornie,171600
12,gosix22,171540
12,gosix22,171480
12,Aver_Power,171480
12,krtch,171300
12,Egorokm19,171240
